Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
UG2039,Yes,Personal Assistant,MLAKA,B.I.T. (Hons) (I.T. Mgmt.),IT,Yes,2.00-2.49,2.00-2.49,3.00-3.49,2.50-2.99,no_data,3.00-3.49,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,C,D,Band 3,B,B,no_data,no_data,no_data,no_data,no_data,C,no_data,A,JOHOR,Malaysian,Chinese,Female,No,Other,Admin/Human Resources,Secretarial/Executive Personal Assistant,3,0
UG2041,Yes,Mechanical Engineering Technology expert,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,Loan,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Mechanical,4,1
UG2042,Yes,Accountants,CYBER,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.00-3.49,3.00-3.49,Loan,IPTS,B,A,Band 3,A,B,C,C,C,no_data,C,no_data,C,no_data,KUALA LUMPUR,Malaysian,Indian,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2044,Yes,Project Engineers,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG2045,Yes,Security Engineers (Information Technology),MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,2.00-2.49,3.00-3.49,no_data,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,Diploma,A,C,Band 3,B,A,D,D,D,C,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG2046,Yes,Accountants,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,2.50-2.99,2.00-2.49,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.00-3.49,3.00-3.49,no_data,Loan,IPTS,A,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Others Malaysian,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2047,Yes,Secretary,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,2.50-2.99,2.00-2.49,3.00-3.49,3.00-3.49,2.00-2.49,0-1.99,2.50-2.99,no_data,3.50-4.00,3.00-3.49,3.50-4.00,no_data,Loan,IPTS,C,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Other,Admin/Human Resources,Secretarial/Executive Personal Assistant,3,0
UG2048,Yes,Auditor Assistant,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,3.50-4.00,3.00-3.49,3.00-3.49,no_data,Loan,IPTS,D,D,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Female,No,Single,Arts/Media/Communications,Communication and Public Relations,5,1
UG2049,Yes,System Engineers,MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,B,Band 5,A,A,A,A,A,A,no_data,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Other,Computer/Information Technology,IT-Software,1,0
UG2050,Yes,Anti -Money Laundering Analyst,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.00-3.49,3.50-4.00,3.00-3.49,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2052,Yes,Auditor Assistant,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,3.00-3.49,2.50-2.99,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,no_data,Loan,IPTS,C,D,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Other,Arts/Media/Communications,Communication and Public Relations,5,1
UG2057,Yes,Basic Job Various Employees,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,2.00-2.49,no_data,2.50-2.99,2.00-2.49,3.00-3.49,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,5,1
UG2062,Yes,Equipment Engineers,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Engineering,Other Engineering,4,1
UG2064,Yes,Telemarketer,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,2.50-2.99,no_data,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,0-1.99,3.00-3.49,3.00-3.49,no_data,Loan,IPTS,B,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Indian,Male,No,Other,Sales/Marketing,Digital Marketing,3,0
UG2067,Yes,Office General Clerk,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,0-1.99,2.00-2.49,3.00-3.49,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,Loan,Diploma,C,B,Band 3,B,B,no_data,no_data,no_data,no_data,A,no_data,no_data,A,NEGERI SEMBILAN,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG2069,Yes,Accountants,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Self-sponsored,IPTS,B,A,Band 4,A,A,D,C,C,no_data,no_data,no_data,A,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2070,Yes,Quality Controller,CYBER,B.C.S (Hons) Game Dev.,IT,No,3.50-4.00,2.50-2.99,0-1.99,0-1.99,2.50-2.99,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,2.50-2.99,0-1.99,2.50-2.99,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PUTRAJAYA,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,5,1
UG2071,Yes,Customer Relations Executive,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,2.50-2.99,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,B,B,Band 4,C,A,D,D,D,D,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Malay,Female,No,Single,Services,Customer Service,3,0
UG2074,Yes,Call Center Agent (Customer Service),MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,No,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,C,B,D,no_data,no_data,no_data,no_data,no_data,C,A,MELAKA,Malaysian,Indian,Male,No,Single,Services,Customer Service,3,0
UG2081,Yes,Personnel Manager,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,B,Band 3,A,A,B,A,D,C,no_data,B,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Secretarial/Executive Personal Assistant,3,0
UG2082,Yes,Human Resource Executive,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,D,Band 3,A,A,no_data,no_data,no_data,no_data,B,B,no_data,C,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Human Resources,3,0
UG2083,Yes,Administrative and Accounting Clerk,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,0-1.99,2.00-2.49,0-1.99,0-1.99,2.50-2.99,0-1.99,2.00-2.49,no_data,3.00-3.49,2.50-2.99,3.50-4.00,no_data,Loan,STPM,C,B,Band 3,A,D,D,no_data,no_data,D,B,B,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG2084,Yes,Customer Service Executive,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Scholarship,IPTS,B,A,Band 4,A,B,A,A,A,B,A,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Male,No,Single,Services,Customer Service,3,0
UG2085,Yes,teachers,MLAKA,B.I.T. (Hons) (A.l.),IT,No,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,A,A,B,A,A,B,A,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Education/Training,Education,4,1
UG2086,Yes,Electronic Engineering Technology expert,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Scholarship,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG2087,Yes,Electronic Engineering Technology expert,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,No,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,Scholarship,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Indian,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG2090,Yes,Deputy Chief Executive Officer (CEO),CYBER,B.Acc. (Hons),MANAGEMENT,No,0-1.99,2.50-2.99,0-1.99,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,2.50-2.99,no_data,3.50-4.00,3.50-4.00,3.00-3.49,Self-sponsored,IPTS,A,A,Band 3,B,B,no_data,no_data,no_data,no_data,no_data,no_data,B,B,SELANGOR,Malaysian,Malay,Female,No,Single,Admin/Human Resources,Top Management,3,0
UG2091,Yes,Account Executive,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2092,Yes,3D artists,CYBER,B.MM. (Hons) (Media Arts),FCM,No,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG2093,Yes,Creative Artists,CYBER,B.MM. (Hons) (Adv. Design),FCM,No,2.50-2.99,3.50-4.00,no_data,3.00-3.49,3.50-4.00,no_data,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,D,C,Band 3,A,B,D,no_data,no_data,no_data,no_data,C,C,B,MELAKA,Malaysian,Chinese,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG2094,Yes,Management Trainer,MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,C,C,Band 4,B,B,D,D,D,D,no_data,D,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Education/Training,Training & Dev.,4,1
UG2095,Yes,Electronic Engineers,MLAKA,B.E. (Hons) (Electronics Tele),ENGINEERING,No,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,Scholarship,IPTS,A,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG2097,Yes,Designer of e-commerce site,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,3.00-3.49,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG2099,Yes,Desk Service Analyst,CYBER,B.C.S (Hons) Software Eng.,IT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Male,No,Single,Services,Customer Service,3,0
UG2100,Yes,.net programmers,MLAKA,B.I.T. (Hons) (A.l.),IT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,B,B,Band 3,A,A,A,A,B,B,no_data,B,no_data,no_data,JOHOR,Malaysian,Others Malaysian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG2102,Yes,Customer Service Executive,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,B,B,Band 4,B,B,D,C,D,D,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Malay,Female,No,Single,Services,Customer Service,3,0
UG2104,Yes,Telecommunications Engineering Technology Technology,MLAKA,B.I.T. (Hons) (A.l.),IT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,A,no_data,B,B,D,no_data,A,no_data,A,no_data,KEDAH,Malaysian,Others Malaysian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG2105,Yes,Auditing Accountants,CYBER,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,B,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Other,Accounting/Finance,Audit & Taxation,2,0
UG2106,Yes,Auditors,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,0-1.99,3.50-4.00,2.50-2.99,Loan,IPTS,B,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG2107,Yes,Telecommunications Engineering Technology Technology,CYBER,B.E. (Hons) (Electronics Tele),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,2.50-2.99,3.50-4.00,no_data,Scholarship,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG2109,Yes,"Mechanical Engineers, Instruments",MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.00-3.49,2.00-2.49,2.00-2.49,3.00-3.49,3.00-3.49,2.00-2.49,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,Loan,STPM,C,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Mechanical,4,1
UG2111,Yes,Account Payment Analyst,CYBER,B.Acc. (Hons),MANAGEMENT,No,0-1.99,3.00-3.49,2.00-2.49,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,0-1.99,3.50-4.00,2.50-2.99,Loan,IPTS,B,C,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2117,Yes,Auditing Accountants,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG2123,Yes,Account Executive,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KELANTAN,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2125,Yes,Process Engineering Technician,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,2.50-2.99,2.00-2.49,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,2.00-2.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,no_data,Loan,IPTS,B,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Other Engineering,4,1
UG2126,Yes,Data Analyst,MLAKA,B.I.T. (Hons) (A.l.),IT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,C,C,Band 3,A,B,D,no_data,C,C,B,B,no_data,no_data,PERAK,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG2127,Yes,Administrative Assistant (Clerical/Operations) Grade N19,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,C,Band 3,B,A,D,D,D,D,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Female,No,Single,Admin/Human Resources,Human Resources,3,0
UG2130,Yes,Corporate Communication Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.00-3.49,3.00-3.49,3.50-4.00,no_data,no_data,no_data,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG2131,Yes,Data Network Engineers,MLAKA,B.I.T. (Hons) (D.C.N.),IT,No,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,B,A,Band 5,A,A,A,A,A,A,A,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG2132,Yes,Account Executive,CYBER,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,3.00-3.49,2.50-2.99,3.50-4.00,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Self-sponsored,IPTS,A,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2135,Yes,Electronic Engineering Technology expert,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Engineering,Electrical and Electronics,4,1
UG2136,Yes,Accountants,CYBER,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,2.00-2.49,2.50-2.99,no_data,3.50-4.00,3.00-3.49,3.00-3.49,Self-sponsored,IPTS,B,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG2137,Yes,Auditors,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,0-1.99,2.50-2.99,no_data,3.50-4.00,3.00-3.49,3.50-4.00,Loan,IPTS,B,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG2138,Yes,Telemarketer,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,B,Band 3,A,C,C,C,C,no_data,no_data,B,no_data,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
UG2139,Yes,SALE ENGINEERING,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,2.50-2.99,0-1.99,2.00-2.49,2.50-2.99,2.00-2.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,Self-sponsored,IPTS,D,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Sales,3,0
UG2140,Yes,Auditing Accountants,CYBER,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Others Malaysian,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG2142,Yes,Project Engineers,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,no_data,Loan,IPTS,C,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG2143,Yes,Electronic Engineering Technology expert,CYBER,B.E. (Hons) (Electronics Tele),ENGINEERING,No,2.50-2.99,3.50-4.00,2.50-2.99,2.50-2.99,3.50-4.00,2.50-2.99,3.00-3.49,3.50-4.00,no_data,2.00-2.49,3.00-3.49,3.50-4.00,Scholarship,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KELANTAN,Malaysian,Malay,Female,No,Single,Engineering,Electrical and Electronics,4,1
